"Pincode","Delhivery","Delhivery Limitation","Fedex","Fedex Limitation","Dotzot","Dotzot Limitation","DTDC","Indiapost","Pref 1","Pref 2","Pref 3","Pref 4","Pref 5"
"403712","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"403104","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"403106","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"403719","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"403520","Y","19999","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"456001","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"390025","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"441001","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"441002","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"360021","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"360022","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"396195","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"361008","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"388540","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"600120","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"602001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631210","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"602002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"641658","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"638211","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632204","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560065","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"572102","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700144","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700145","Y","19999","N","N","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"752101","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560106","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"600129","Y","19999","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"632001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632003","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632004","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632311","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632102","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"360410","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"362011","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"360405","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"360421","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"121102","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"752100","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"500086","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"522503","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522501","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522502","Y","19999","N","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522302","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522237","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522508","Y","19999","N","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522306","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"522330","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517502","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517507","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517504","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521108","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"520007","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"520010","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521151","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521139","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521153","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"521137","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"530040","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"530041","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"530043","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"503002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"761003","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"761007","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"761025","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"171004","Y","19999","Y","4999999","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"517506","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517520","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517101","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"517102","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"562159","Y","19999","Y","4999999","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"641402","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"637002","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631605","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581301","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581303","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581304","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581305","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581306","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581339","Y","19999","N","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"581352","Y","19999","N","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"202282","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"202128","Y","4998","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"400066","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"400104","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"400053","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"110025","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110057","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110062","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110066","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110067","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110076","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"382405","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382352","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"411029","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"600115","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"382012","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"502302","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"502307","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"502319","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"500072","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"411038","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"411052","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382022","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"570013","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"583204","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"500032","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500046","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"110035","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110052","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"201300","Y","4998","N","N","N","N","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"403001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"403003","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"560030","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"602117","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"562107","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"562106","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560105","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500064","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500030","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500048","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500052","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500077","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"380018","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"380021","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"380022","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"380023","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"380028","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"380050","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382410","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382415","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382443","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"410206","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"500001","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"500006","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"382004","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382005","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382008","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382011","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382013","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382015","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382018","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382019","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382023","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382025","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382026","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382027","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"382029","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"421301","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"400015","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"400033","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700110","Y","19999","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700056","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700002","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700099","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700075","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700014","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700015","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700078","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700092","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700093","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700095","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700096","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700100","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700103","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700062","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700068","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700069","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700086","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700088","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700107","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700070","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700034","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700038","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700053","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700005","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700006","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700009","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"700012","Y","19999","N","N","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"400613","Y","19999","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"400710","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"410208","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"410218","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"110607","Y","19999","Y","4999999","N","N","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110608","Y","19999","Y","4999999","N","N","N","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"826015","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"500409","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"110084","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"500066","Y","19999","Y","4999999","N","N","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"201308","Y","4998","N","N","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"110045","Y","19999","Y","4999999","Y","24999","Y","Y","Delhivery","DTDC","Fedex","Dotzot","Indiapost"
"562110","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"562157","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"560091","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"600116","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"600125","Y","19999","Y","4999999","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"334002","Y","19999","N","N","N","N","N","Y","Delhivery","Fedex","DTDC","Dotzot","Indiapost"
"574258","Y","19999","N","N","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"583202","Y","19999","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"583203","Y","19999","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
